id, shefpc, obsdate, val, qual, 
NVRN5,QCMPBZZ,1988-12-01,15.72119,,
NVRN5,QCMPBZZ,1988-11-01,17.539266,,
NVRN5,QCMPBZZ,1988-10-01,17.754504,,
NVRN5,QCMPBZZ,1988-09-01,45.203413,,
NVRN5,QCMPBZZ,1988-08-01,75.10002,,
NVRN5,QCMPBZZ,1988-07-01,32.819107,A,
NVRN5,QCMPBZZ,1988-06-01,152.795179,A,
NVRN5,QCMPBZZ,1988-05-01,166.607242,A,
NVRN5,QCMPBZZ,1988-04-01,119.989365,A,
NVRN5,QCMPBZZ,1988-03-01,66.892242,,
NVRN5,QCMPBZZ,1988-02-01,26.138433,,
NVRN5,QCMPBZZ,1988-01-01,19.084464,,
NVRN5,QCMPBZZ,1987-12-01,20.124246,,
NVRN5,QCMPBZZ,1987-11-01,42.563849,,
NVRN5,QCMPBZZ,1987-10-01,18.197123,,
NVRN5,QCMPBZZ,1987-09-01,15.69006,,
NVRN5,QCMPBZZ,1987-08-01,46.958294,,
NVRN5,QCMPBZZ,1987-07-01,119.422798,A,
NVRN5,QCMPBZZ,1987-06-01,399.222698,A,
NVRN5,QCMPBZZ,1987-05-01,362.799405,A,
NVRN5,QCMPBZZ,1987-04-01,327.616944,A,
NVRN5,QCMPBZZ,1987-03-01,147.168869,,
NVRN5,QCMPBZZ,1987-02-01,63.641448,,
NVRN5,QCMPBZZ,1987-01-01,41.946567,,
NVRN5,QCMPBZZ,1986-12-01,61.764266,,
NVRN5,QCMPBZZ,1986-11-01,126.598016,,
NVRN5,QCMPBZZ,1986-10-01,139.372639,,
NVRN5,QCMPBZZ,1986-09-01,77.096429,,
NVRN5,QCMPBZZ,1986-08-01,50.533849,,
NVRN5,QCMPBZZ,1986-07-01,197.31373,A,
NVRN5,QCMPBZZ,1986-06-01,378.019484,A,
NVRN5,QCMPBZZ,1986-05-01,326.279484,A,
NVRN5,QCMPBZZ,1986-04-01,267.650556,A,
NVRN5,QCMPBZZ,1986-03-01,133.334702,,
NVRN5,QCMPBZZ,1986-02-01,57.427579,,
NVRN5,QCMPBZZ,1986-01-01,32.360317,,
NVRN5,QCMPBZZ,1985-12-01,46.589087,,
NVRN5,QCMPBZZ,1985-11-01,55.126012,,
NVRN5,QCMPBZZ,1985-10-01,87.427103,,
NVRN5,QCMPBZZ,1985-09-01,83.465218,,
NVRN5,QCMPBZZ,1985-08-01,42.776905,,
NVRN5,QCMPBZZ,1985-07-01,117.767361,A,
NVRN5,QCMPBZZ,1985-06-01,443.998095,A,
NVRN5,QCMPBZZ,1985-05-01,462.846052,A,
NVRN5,QCMPBZZ,1985-04-01,392.039127,A,
NVRN5,QCMPBZZ,1985-03-01,189.530377,,
NVRN5,QCMPBZZ,1985-02-01,39.111984,,
NVRN5,QCMPBZZ,1985-01-01,33.406706,,
NVRN5,QCMPBZZ,1984-12-01,51.556825,,
NVRN5,QCMPBZZ,1984-11-01,49.995099,,
NVRN5,QCMPBZZ,1984-10-01,87.172143,,
NVRN5,QCMPBZZ,1984-09-01,43.824861,,
NVRN5,QCMPBZZ,1984-08-01,63.05623,,
NVRN5,QCMPBZZ,1984-07-01,56.956786,A,
NVRN5,QCMPBZZ,1984-06-01,228.334583,A,
NVRN5,QCMPBZZ,1984-05-01,426.158909,A,
NVRN5,QCMPBZZ,1984-04-01,154.780516,A,
NVRN5,QCMPBZZ,1984-03-01,101.309583,,
NVRN5,QCMPBZZ,1984-02-01,35.662877,,
NVRN5,QCMPBZZ,1984-01-01,29.417917,,
NVRN5,QCMPBZZ,1983-12-01,30.698452,,
NVRN5,QCMPBZZ,1983-11-01,25.693254,,
NVRN5,QCMPBZZ,1983-10-01,64.519187,,
NVRN5,QCMPBZZ,1983-09-01,13.00748,,
NVRN5,QCMPBZZ,1983-08-01,60.06756,,
NVRN5,QCMPBZZ,1983-07-01,168.099841,A,
NVRN5,QCMPBZZ,1983-06-01,414.906052,A,
NVRN5,QCMPBZZ,1983-05-01,314.747083,A,
NVRN5,QCMPBZZ,1983-04-01,179.907143,A,
NVRN5,QCMPBZZ,1983-03-01,111.020119,,
NVRN5,QCMPBZZ,1983-02-01,43.276647,,
NVRN5,QCMPBZZ,1983-01-01,35.159147,,
NVRN5,QCMPBZZ,1982-12-01,43.601647,,
NVRN5,QCMPBZZ,1982-11-01,45.975873,,
NVRN5,QCMPBZZ,1982-10-01,75.138333,,
NVRN5,QCMPBZZ,1982-09-01,136.751687,,
NVRN5,QCMPBZZ,1982-08-01,99.756746,,
NVRN5,QCMPBZZ,1982-07-01,99.681468,A,
NVRN5,QCMPBZZ,1982-06-01,285.038552,A,
NVRN5,QCMPBZZ,1982-05-01,296.322679,A,
NVRN5,QCMPBZZ,1982-04-01,173.544385,A,
NVRN5,QCMPBZZ,1982-03-01,89.354345,,
NVRN5,QCMPBZZ,1982-02-01,24.552877,,
NVRN5,QCMPBZZ,1982-01-01,10.637083,,
NVRN5,QCMPBZZ,1981-12-01,13.969226,,
NVRN5,QCMPBZZ,1981-11-01,35.616944,,
NVRN5,QCMPBZZ,1981-10-01,77.134921,,
NVRN5,QCMPBZZ,1981-09-01,20.709365,,
NVRN5,QCMPBZZ,1981-08-01,19.456567,,
NVRN5,QCMPBZZ,1981-07-01,43.999405,A,
NVRN5,QCMPBZZ,1981-06-01,140.742123,A,
NVRN5,QCMPBZZ,1981-05-01,124.713036,A,
NVRN5,QCMPBZZ,1981-04-01,76.79373,A,
NVRN5,QCMPBZZ,1981-03-01,23.065,,
